Timestamp,WaterLevel,TempValue,phValue
1704844339.971695,6.0,5.0,8.0
1704844340.971695,1.0,2.0,4.0
1704844312.971695,0.0,0.0,0.0
1704844313.971695,0.0,0.0,0.0
1704844314.971695,0.0,0.0,0.0
1704844315.971695,0.0,0.0,0.0
1704844316.971695,0.0,0.0,0.0
1704844317.971695,0.0,0.0,0.0
1704844318.971695,0.0,0.0,0.0
1704844319.971695,0.0,0.0,0.0
1704844320.971695,0.0,0.0,0.0
1704844321.971695,0.0,0.0,0.0
1704844322.971695,0.0,0.0,0.0
1704844323.971695,0.0,0.0,0.0
1704844324.971695,0.0,0.0,0.0
1704844325.971695,0.0,0.0,0.0
1704844326.971695,0.0,0.0,0.0
1704844327.971695,0.0,0.0,0.0
1704844328.971695,0.0,0.0,0.0
1704844329.971695,0.0,0.0,0.0
1704844330.971695,0.0,0.0,0.0
1704844331.971695,0.0,0.0,0.0
1704844332.971695,0.0,0.0,0.0
1704844333.971695,0.0,0.0,0.0
1704844334.971695,0.0,0.0,0.0
1704844335.971695,0.0,0.0,0.0
1704844336.971695,0.0,0.0,0.0
1704844337.971695,0.0,0.0,0.0
1704844338.971695,9.0,1.0,9.0
1704844339.971695,6.0,5.0,8.0
1704844340.971695,1.0,2.0,4.0
1704844341.971695,1.0,9.0,9.0
1704844313.971695,0.0,0.0,0.0
1704844314.971695,0.0,0.0,0.0
1704844315.971695,0.0,0.0,0.0
1704844316.971695,0.0,0.0,0.0
1704844317.971695,0.0,0.0,0.0
1704844318.971695,0.0,0.0,0.0
1704844319.971695,0.0,0.0,0.0
1704844320.971695,0.0,0.0,0.0
1704844321.971695,0.0,0.0,0.0
1704844322.971695,0.0,0.0,0.0
1704844323.971695,0.0,0.0,0.0
1704844324.971695,0.0,0.0,0.0
1704844325.971695,0.0,0.0,0.0
1704844326.971695,0.0,0.0,0.0
1704844327.971695,0.0,0.0,0.0
1704844328.971695,0.0,0.0,0.0
1704844329.971695,0.0,0.0,0.0
1704844330.971695,0.0,0.0,0.0
1704844331.971695,0.0,0.0,0.0
1704844332.971695,0.0,0.0,0.0
1704844333.971695,0.0,0.0,0.0
1704844334.971695,0.0,0.0,0.0
1704844335.971695,0.0,0.0,0.0
1704844336.971695,0.0,0.0,0.0
1704844337.971695,0.0,0.0,0.0
1704844338.971695,9.0,1.0,9.0
1704844339.971695,6.0,5.0,8.0
1704844340.971695,1.0,2.0,4.0
1704844341.971695,1.0,9.0,9.0
1704844342.971695,10.0,9.0,3.0
1704844314.971695,0.0,0.0,0.0
1704844315.971695,0.0,0.0,0.0
1704844316.971695,0.0,0.0,0.0
1704844317.971695,0.0,0.0,0.0
1704844318.971695,0.0,0.0,0.0
1704844319.971695,0.0,0.0,0.0
1704844320.971695,0.0,0.0,0.0
1704844321.971695,0.0,0.0,0.0
1704844322.971695,0.0,0.0,0.0
1704844323.971695,0.0,0.0,0.0
1704844324.971695,0.0,0.0,0.0
1704844325.971695,0.0,0.0,0.0
1704844326.971695,0.0,0.0,0.0
1704844327.971695,0.0,0.0,0.0
1704844328.971695,0.0,0.0,0.0
1704844329.971695,0.0,0.0,0.0
1704844330.971695,0.0,0.0,0.0
1704844331.971695,0.0,0.0,0.0
1704844332.971695,0.0,0.0,0.0
1704844333.971695,0.0,0.0,0.0
1704844334.971695,0.0,0.0,0.0
1704844335.971695,0.0,0.0,0.0
1704844336.971695,0.0,0.0,0.0
1704844337.971695,0.0,0.0,0.0
1704844338.971695,9.0,1.0,9.0
1704844339.971695,6.0,5.0,8.0
1704844340.971695,1.0,2.0,4.0
1704844341.971695,1.0,9.0,9.0
1704844342.971695,10.0,9.0,3.0
1704844343.971695,3.0,4.0,4.0
1704844315.971695,0.0,0.0,0.0
1704844316.971695,0.0,0.0,0.0
1704844317.971695,0.0,0.0,0.0
1704844318.971695,0.0,0.0,0.0
1704844319.971695,0.0,0.0,0.0
1704844320.971695,0.0,0.0,0.0
1704844321.971695,0.0,0.0,0.0
1704844322.971695,0.0,0.0,0.0
1704844323.971695,0.0,0.0,0.0
1704844324.971695,0.0,0.0,0.0
1704844325.971695,0.0,0.0,0.0
1704844326.971695,0.0,0.0,0.0
1704844327.971695,0.0,0.0,0.0
1704844328.971695,0.0,0.0,0.0
1704844329.971695,0.0,0.0,0.0
1704844330.971695,0.0,0.0,0.0
1704844331.971695,0.0,0.0,0.0
1704844332.971695,0.0,0.0,0.0
1704844333.971695,0.0,0.0,0.0
1704844334.971695,0.0,0.0,0.0
1704844335.971695,0.0,0.0,0.0
1704844336.971695,0.0,0.0,0.0
1704844337.971695,0.0,0.0,0.0
1704844338.971695,9.0,1.0,9.0
1704844339.971695,6.0,5.0,8.0
1704844340.971695,1.0,2.0,4.0
1704844341.971695,1.0,9.0,9.0
1704844342.971695,10.0,9.0,3.0
1704844343.971695,3.0,4.0,4.0
1704844344.971695,6.0,6.0,3.0
1704844316.971695,0.0,0.0,0.0
1704844317.971695,0.0,0.0,0.0
1704844318.971695,0.0,0.0,0.0
1704844319.971695,0.0,0.0,0.0
1704844320.971695,0.0,0.0,0.0
1704844321.971695,0.0,0.0,0.0
1704844322.971695,0.0,0.0,0.0
1704844323.971695,0.0,0.0,0.0
1704844324.971695,0.0,0.0,0.0
1704844325.971695,0.0,0.0,0.0
1704844326.971695,0.0,0.0,0.0
1704844327.971695,0.0,0.0,0.0
1704844328.971695,0.0,0.0,0.0
1704844329.971695,0.0,0.0,0.0
1704844330.971695,0.0,0.0,0.0
1704844331.971695,0.0,0.0,0.0
1704844332.971695,0.0,0.0,0.0
1704844333.971695,0.0,0.0,0.0
1704844334.971695,0.0,0.0,0.0
1704844335.971695,0.0,0.0,0.0
1704844336.971695,0.0,0.0,0.0
1704844337.971695,0.0,0.0,0.0
1704844338.971695,9.0,1.0,9.0
1704844339.971695,6.0,5.0,8.0
1704844340.971695,1.0,2.0,4.0
1704844341.971695,1.0,9.0,9.0
1704844342.971695,10.0,9.0,3.0
1704844343.971695,3.0,4.0,4.0
1704844344.971695,6.0,6.0,3.0
1704844345.971695,4.0,10.0,6.0
1704844317.971695,0.0,0.0,0.0
1704844318.971695,0.0,0.0,0.0
1704844319.971695,0.0,0.0,0.0
1704844320.971695,0.0,0.0,0.0
1704844321.971695,0.0,0.0,0.0
1704844322.971695,0.0,0.0,0.0
1704844323.971695,0.0,0.0,0.0
1704844324.971695,0.0,0.0,0.0
1704844325.971695,0.0,0.0,0.0
1704844326.971695,0.0,0.0,0.0
1704844327.971695,0.0,0.0,0.0
1704844328.971695,0.0,0.0,0.0
1704844329.971695,0.0,0.0,0.0
1704844330.971695,0.0,0.0,0.0
1704844331.971695,0.0,0.0,0.0
1704844332.971695,0.0,0.0,0.0
1704844333.971695,0.0,0.0,0.0
1704844334.971695,0.0,0.0,0.0
1704844335.971695,0.0,0.0,0.0
1704844336.971695,0.0,0.0,0.0
1704844337.971695,0.0,0.0,0.0
1704844338.971695,9.0,1.0,9.0
1704844339.971695,6.0,5.0,8.0
1704844340.971695,1.0,2.0,4.0
1704844341.971695,1.0,9.0,9.0
1704844342.971695,10.0,9.0,3.0
1704844343.971695,3.0,4.0,4.0
1704844344.971695,6.0,6.0,3.0
1704844345.971695,4.0,10.0,6.0
1704844346.971695,5.0,5.0,9.0
1704844318.971695,0.0,0.0,0.0
1704844319.971695,0.0,0.0,0.0
1704844320.971695,0.0,0.0,0.0
1704844321.971695,0.0,0.0,0.0
1704844322.971695,0.0,0.0,0.0
1704844323.971695,0.0,0.0,0.0
1704844324.971695,0.0,0.0,0.0
1704844325.971695,0.0,0.0,0.0
1704844326.971695,0.0,0.0,0.0
1704844327.971695,0.0,0.0,0.0
1704844328.971695,0.0,0.0,0.0
1704844329.971695,0.0,0.0,0.0
1704844330.971695,0.0,0.0,0.0
1704844331.971695,0.0,0.0,0.0
1704844332.971695,0.0,0.0,0.0
1704844333.971695,0.0,0.0,0.0
1704844334.971695,0.0,0.0,0.0
1704844335.971695,0.0,0.0,0.0
1704844336.971695,0.0,0.0,0.0
1704844337.971695,0.0,0.0,0.0
1704844338.971695,9.0,1.0,9.0
1704844339.971695,6.0,5.0,8.0
1704844340.971695,1.0,2.0,4.0
1704844341.971695,1.0,9.0,9.0
1704844342.971695,10.0,9.0,3.0
1704844343.971695,3.0,4.0,4.0
1704844344.971695,6.0,6.0,3.0
1704844345.971695,4.0,10.0,6.0
1704844346.971695,5.0,5.0,9.0
1704844347.971695,8.0,6.0,2.0
1704844361.654364,0,0,0
1704844362.654364,0,0,0
1704844363.654364,0,0,0
1704844364.654364,0,0,0
1704844365.654364,0,0,0
1704844366.654364,0,0,0
1704844367.654364,0,0,0
1704844368.654364,0,0,0
1704844369.654364,0,0,0
1704844370.654364,0,0,0
1704844371.654364,0,0,0
1704844372.654364,0,0,0
1704844373.654364,0,0,0
1704844374.654364,0,0,0
1704844375.654364,0,0,0
1704844376.654364,0,0,0
1704844377.654364,0,0,0
1704844378.654364,0,0,0
1704844379.654364,0,0,0
1704844380.654364,0,0,0
1704844381.654364,0,0,0
1704844382.654364,0,0,0
1704844383.654364,0,0,0
1704844384.654364,0,0,0
1704844385.654364,0,0,0
1704844386.654364,0,0,0
1704844387.654364,0,0,0
1704844388.654364,0,0,0
1704844389.654364,0,0,0
1704844390.654364,0,0,0
1704844362.654364,0.0,0.0,0.0
1704844363.654364,0.0,0.0,0.0
1704844364.654364,0.0,0.0,0.0
1704844365.654364,0.0,0.0,0.0
1704844366.654364,0.0,0.0,0.0
1704844367.654364,0.0,0.0,0.0
1704844368.654364,0.0,0.0,0.0
1704844369.654364,0.0,0.0,0.0
1704844370.654364,0.0,0.0,0.0
1704844371.654364,0.0,0.0,0.0
1704844372.654364,0.0,0.0,0.0
1704844373.654364,0.0,0.0,0.0
1704844374.654364,0.0,0.0,0.0
1704844375.654364,0.0,0.0,0.0
1704844376.654364,0.0,0.0,0.0
1704844377.654364,0.0,0.0,0.0
1704844378.654364,0.0,0.0,0.0
1704844379.654364,0.0,0.0,0.0
1704844380.654364,0.0,0.0,0.0
1704844381.654364,0.0,0.0,0.0
1704844382.654364,0.0,0.0,0.0
1704844383.654364,0.0,0.0,0.0
1704844384.654364,0.0,0.0,0.0
1704844385.654364,0.0,0.0,0.0
1704844386.654364,0.0,0.0,0.0
1704844387.654364,0.0,0.0,0.0
1704844388.654364,0.0,0.0,0.0
1704844389.654364,0.0,0.0,0.0
1704844390.654364,0.0,0.0,0.0
1704844391.654364,10.0,1.0,2.0
1704844363.654364,0.0,0.0,0.0
1704844364.654364,0.0,0.0,0.0
1704844365.654364,0.0,0.0,0.0
1704844366.654364,0.0,0.0,0.0
1704844367.654364,0.0,0.0,0.0
1704844368.654364,0.0,0.0,0.0
1704844369.654364,0.0,0.0,0.0
1704844370.654364,0.0,0.0,0.0
1704844371.654364,0.0,0.0,0.0
1704844372.654364,0.0,0.0,0.0
1704844373.654364,0.0,0.0,0.0
1704844374.654364,0.0,0.0,0.0
1704844375.654364,0.0,0.0,0.0
1704844376.654364,0.0,0.0,0.0
1704844377.654364,0.0,0.0,0.0
1704844378.654364,0.0,0.0,0.0
1704844379.654364,0.0,0.0,0.0
1704844380.654364,0.0,0.0,0.0
1704844381.654364,0.0,0.0,0.0
1704844382.654364,0.0,0.0,0.0
1704844383.654364,0.0,0.0,0.0
1704844384.654364,0.0,0.0,0.0
1704844385.654364,0.0,0.0,0.0
1704844386.654364,0.0,0.0,0.0
1704844387.654364,0.0,0.0,0.0
1704844388.654364,0.0,0.0,0.0
1704844389.654364,0.0,0.0,0.0
1704844390.654364,0.0,0.0,0.0
1704844391.654364,10.0,1.0,2.0
1704844392.654364,3.0,1.0,5.0
1704844364.654364,0.0,0.0,0.0
1704844365.654364,0.0,0.0,0.0
1704844366.654364,0.0,0.0,0.0
1704844367.654364,0.0,0.0,0.0
1704844368.654364,0.0,0.0,0.0
1704844369.654364,0.0,0.0,0.0
1704844370.654364,0.0,0.0,0.0
1704844371.654364,0.0,0.0,0.0
1704844372.654364,0.0,0.0,0.0
1704844373.654364,0.0,0.0,0.0
1704844374.654364,0.0,0.0,0.0
1704844375.654364,0.0,0.0,0.0
1704844376.654364,0.0,0.0,0.0
1704844377.654364,0.0,0.0,0.0
1704844378.654364,0.0,0.0,0.0
1704844379.654364,0.0,0.0,0.0
1704844380.654364,0.0,0.0,0.0
1704844381.654364,0.0,0.0,0.0
1704844382.654364,0.0,0.0,0.0
1704844383.654364,0.0,0.0,0.0
1704844384.654364,0.0,0.0,0.0
1704844385.654364,0.0,0.0,0.0
1704844386.654364,0.0,0.0,0.0
1704844387.654364,0.0,0.0,0.0
1704844388.654364,0.0,0.0,0.0
1704844389.654364,0.0,0.0,0.0
1704844390.654364,0.0,0.0,0.0
1704844391.654364,10.0,1.0,2.0
1704844392.654364,3.0,1.0,5.0
1704844393.654364,8.0,10.0,4.0
1704844365.654364,0.0,0.0,0.0
1704844366.654364,0.0,0.0,0.0
1704844367.654364,0.0,0.0,0.0
1704844368.654364,0.0,0.0,0.0
1704844369.654364,0.0,0.0,0.0
1704844370.654364,0.0,0.0,0.0
1704844371.654364,0.0,0.0,0.0
1704844372.654364,0.0,0.0,0.0
1704844373.654364,0.0,0.0,0.0
1704844374.654364,0.0,0.0,0.0
1704844375.654364,0.0,0.0,0.0
1704844376.654364,0.0,0.0,0.0
1704844377.654364,0.0,0.0,0.0
1704844378.654364,0.0,0.0,0.0
1704844379.654364,0.0,0.0,0.0
1704844380.654364,0.0,0.0,0.0
1704844381.654364,0.0,0.0,0.0
1704844382.654364,0.0,0.0,0.0
1704844383.654364,0.0,0.0,0.0
1704844384.654364,0.0,0.0,0.0
1704844385.654364,0.0,0.0,0.0
1704844386.654364,0.0,0.0,0.0
1704844387.654364,0.0,0.0,0.0
1704844388.654364,0.0,0.0,0.0
1704844389.654364,0.0,0.0,0.0
1704844390.654364,0.0,0.0,0.0
1704844391.654364,10.0,1.0,2.0
1704844392.654364,3.0,1.0,5.0
1704844393.654364,8.0,10.0,4.0
1704844394.654364,1.0,1.0,7.0
1704844366.654364,0.0,0.0,0.0
1704844367.654364,0.0,0.0,0.0
1704844368.654364,0.0,0.0,0.0
1704844369.654364,0.0,0.0,0.0
1704844370.654364,0.0,0.0,0.0
1704844371.654364,0.0,0.0,0.0
1704844372.654364,0.0,0.0,0.0
1704844373.654364,0.0,0.0,0.0
1704844374.654364,0.0,0.0,0.0
1704844375.654364,0.0,0.0,0.0
1704844376.654364,0.0,0.0,0.0
1704844377.654364,0.0,0.0,0.0
1704844378.654364,0.0,0.0,0.0
1704844379.654364,0.0,0.0,0.0
1704844380.654364,0.0,0.0,0.0
1704844381.654364,0.0,0.0,0.0
1704844382.654364,0.0,0.0,0.0
1704844383.654364,0.0,0.0,0.0
1704844384.654364,0.0,0.0,0.0
1704844385.654364,0.0,0.0,0.0
1704844386.654364,0.0,0.0,0.0
1704844387.654364,0.0,0.0,0.0
1704844388.654364,0.0,0.0,0.0
1704844389.654364,0.0,0.0,0.0
1704844390.654364,0.0,0.0,0.0
1704844391.654364,10.0,1.0,2.0
1704844392.654364,3.0,1.0,5.0
1704844393.654364,8.0,10.0,4.0
1704844394.654364,1.0,1.0,7.0
1704844395.654364,3.0,2.0,9.0
1704845223.721972,0,0,0
1704845224.721972,0,0,0
1704845225.721972,0,0,0
1704845226.721972,0,0,0
1704845227.721972,0,0,0
1704845228.721972,0,0,0
1704845229.721972,0,0,0
1704845230.721972,0,0,0
1704845231.721972,0,0,0
1704845232.721972,0,0,0
1704845233.721972,0,0,0
1704845234.721972,0,0,0
1704845235.721972,0,0,0
1704845236.721972,0,0,0
1704845237.721972,0,0,0
1704845238.721972,0,0,0
1704845239.721972,0,0,0
1704845240.721972,0,0,0
1704845241.721972,0,0,0
1704845242.721972,0,0,0
1704845243.721972,0,0,0
1704845244.721972,0,0,0
1704845245.721972,0,0,0
1704845246.721972,0,0,0
1704845247.721972,0,0,0
1704845248.721972,0,0,0
1704845249.721972,0,0,0
1704845250.721972,0,0,0
1704845251.721972,0,0,0
1704845252.721972,0,0,0
1704845224.721972,0.0,0.0,0.0
1704845225.721972,0.0,0.0,0.0
1704845226.721972,0.0,0.0,0.0
1704845227.721972,0.0,0.0,0.0
1704845228.721972,0.0,0.0,0.0
1704845229.721972,0.0,0.0,0.0
1704845230.721972,0.0,0.0,0.0
1704845231.721972,0.0,0.0,0.0
1704845232.721972,0.0,0.0,0.0
1704845233.721972,0.0,0.0,0.0
1704845234.721972,0.0,0.0,0.0
1704845235.721972,0.0,0.0,0.0
1704845236.721972,0.0,0.0,0.0
1704845237.721972,0.0,0.0,0.0
1704845238.721972,0.0,0.0,0.0
1704845239.721972,0.0,0.0,0.0
1704845240.721972,0.0,0.0,0.0
1704845241.721972,0.0,0.0,0.0
1704845242.721972,0.0,0.0,0.0
1704845243.721972,0.0,0.0,0.0
1704845244.721972,0.0,0.0,0.0
1704845245.721972,0.0,0.0,0.0
1704845246.721972,0.0,0.0,0.0
1704845247.721972,0.0,0.0,0.0
1704845248.721972,0.0,0.0,0.0
1704845249.721972,0.0,0.0,0.0
1704845250.721972,0.0,0.0,0.0
1704845251.721972,0.0,0.0,0.0
1704845252.721972,0.0,0.0,0.0
1704845253.721972,5.0,2.0,2.0
1704845225.721972,0.0,0.0,0.0
1704845226.721972,0.0,0.0,0.0
1704845227.721972,0.0,0.0,0.0
1704845228.721972,0.0,0.0,0.0
1704845229.721972,0.0,0.0,0.0
1704845230.721972,0.0,0.0,0.0
1704845231.721972,0.0,0.0,0.0
1704845232.721972,0.0,0.0,0.0
1704845233.721972,0.0,0.0,0.0
1704845234.721972,0.0,0.0,0.0
1704845235.721972,0.0,0.0,0.0
1704845236.721972,0.0,0.0,0.0
1704845237.721972,0.0,0.0,0.0
1704845238.721972,0.0,0.0,0.0
1704845239.721972,0.0,0.0,0.0
1704845240.721972,0.0,0.0,0.0
1704845241.721972,0.0,0.0,0.0
1704845242.721972,0.0,0.0,0.0
1704845243.721972,0.0,0.0,0.0
1704845244.721972,0.0,0.0,0.0
1704845245.721972,0.0,0.0,0.0
1704845246.721972,0.0,0.0,0.0
1704845247.721972,0.0,0.0,0.0
1704845248.721972,0.0,0.0,0.0
1704845249.721972,0.0,0.0,0.0
1704845250.721972,0.0,0.0,0.0
1704845251.721972,0.0,0.0,0.0
1704845252.721972,0.0,0.0,0.0
1704845253.721972,5.0,2.0,2.0
1704845254.721972,2.0,7.0,8.0
1704845226.721972,0.0,0.0,0.0
1704845227.721972,0.0,0.0,0.0
1704845228.721972,0.0,0.0,0.0
1704845229.721972,0.0,0.0,0.0
1704845230.721972,0.0,0.0,0.0
1704845231.721972,0.0,0.0,0.0
1704845232.721972,0.0,0.0,0.0
1704845233.721972,0.0,0.0,0.0
1704845234.721972,0.0,0.0,0.0
1704845235.721972,0.0,0.0,0.0
1704845236.721972,0.0,0.0,0.0
1704845237.721972,0.0,0.0,0.0
1704845238.721972,0.0,0.0,0.0
1704845239.721972,0.0,0.0,0.0
1704845240.721972,0.0,0.0,0.0
1704845241.721972,0.0,0.0,0.0
1704845242.721972,0.0,0.0,0.0
1704845243.721972,0.0,0.0,0.0
1704845244.721972,0.0,0.0,0.0
1704845245.721972,0.0,0.0,0.0
1704845246.721972,0.0,0.0,0.0
1704845247.721972,0.0,0.0,0.0
1704845248.721972,0.0,0.0,0.0
1704845249.721972,0.0,0.0,0.0
1704845250.721972,0.0,0.0,0.0
1704845251.721972,0.0,0.0,0.0
1704845252.721972,0.0,0.0,0.0
1704845253.721972,5.0,2.0,2.0
1704845254.721972,2.0,7.0,8.0
1704845255.721972,2.0,5.0,7.0
1704845227.721972,0.0,0.0,0.0
1704845228.721972,0.0,0.0,0.0
1704845229.721972,0.0,0.0,0.0
1704845230.721972,0.0,0.0,0.0
1704845231.721972,0.0,0.0,0.0
1704845232.721972,0.0,0.0,0.0
1704845233.721972,0.0,0.0,0.0
1704845234.721972,0.0,0.0,0.0
1704845235.721972,0.0,0.0,0.0
1704845236.721972,0.0,0.0,0.0
1704845237.721972,0.0,0.0,0.0
1704845238.721972,0.0,0.0,0.0
1704845239.721972,0.0,0.0,0.0
1704845240.721972,0.0,0.0,0.0
1704845241.721972,0.0,0.0,0.0
1704845242.721972,0.0,0.0,0.0
1704845243.721972,0.0,0.0,0.0
1704845244.721972,0.0,0.0,0.0
1704845245.721972,0.0,0.0,0.0
1704845246.721972,0.0,0.0,0.0
1704845247.721972,0.0,0.0,0.0
1704845248.721972,0.0,0.0,0.0
1704845249.721972,0.0,0.0,0.0
1704845250.721972,0.0,0.0,0.0
1704845251.721972,0.0,0.0,0.0
1704845252.721972,0.0,0.0,0.0
1704845253.721972,5.0,2.0,2.0
1704845254.721972,2.0,7.0,8.0
1704845255.721972,2.0,5.0,7.0
1704845256.721972,1.0,8.0,7.0
1704845228.721972,0.0,0.0,0.0
1704845229.721972,0.0,0.0,0.0
1704845230.721972,0.0,0.0,0.0
1704845231.721972,0.0,0.0,0.0
1704845232.721972,0.0,0.0,0.0
1704845233.721972,0.0,0.0,0.0
1704845234.721972,0.0,0.0,0.0
1704845235.721972,0.0,0.0,0.0
1704845236.721972,0.0,0.0,0.0
1704845237.721972,0.0,0.0,0.0
1704845238.721972,0.0,0.0,0.0
1704845239.721972,0.0,0.0,0.0
1704845240.721972,0.0,0.0,0.0
1704845241.721972,0.0,0.0,0.0
1704845242.721972,0.0,0.0,0.0
1704845243.721972,0.0,0.0,0.0
1704845244.721972,0.0,0.0,0.0
1704845245.721972,0.0,0.0,0.0
1704845246.721972,0.0,0.0,0.0
1704845247.721972,0.0,0.0,0.0
1704845248.721972,0.0,0.0,0.0
1704845249.721972,0.0,0.0,0.0
1704845250.721972,0.0,0.0,0.0
1704845251.721972,0.0,0.0,0.0
1704845252.721972,0.0,0.0,0.0
1704845253.721972,5.0,2.0,2.0
1704845254.721972,2.0,7.0,8.0
1704845255.721972,2.0,5.0,7.0
1704845256.721972,1.0,8.0,7.0
1704845257.721972,7.0,7.0,1.0
1704845229.721972,0.0,0.0,0.0
1704845230.721972,0.0,0.0,0.0
1704845231.721972,0.0,0.0,0.0
1704845232.721972,0.0,0.0,0.0
1704845233.721972,0.0,0.0,0.0
1704845234.721972,0.0,0.0,0.0
1704845235.721972,0.0,0.0,0.0
1704845236.721972,0.0,0.0,0.0
1704845237.721972,0.0,0.0,0.0
1704845238.721972,0.0,0.0,0.0
1704845239.721972,0.0,0.0,0.0
1704845240.721972,0.0,0.0,0.0
1704845241.721972,0.0,0.0,0.0
1704845242.721972,0.0,0.0,0.0
1704845243.721972,0.0,0.0,0.0
1704845244.721972,0.0,0.0,0.0
1704845245.721972,0.0,0.0,0.0
1704845246.721972,0.0,0.0,0.0
1704845247.721972,0.0,0.0,0.0
1704845248.721972,0.0,0.0,0.0
1704845249.721972,0.0,0.0,0.0
1704845250.721972,0.0,0.0,0.0
1704845251.721972,0.0,0.0,0.0
1704845252.721972,0.0,0.0,0.0
1704845253.721972,5.0,2.0,2.0
1704845254.721972,2.0,7.0,8.0
1704845255.721972,2.0,5.0,7.0
1704845256.721972,1.0,8.0,7.0
1704845257.721972,7.0,7.0,1.0
1704845258.721972,2.0,3.0,2.0
1704845230.721972,0.0,0.0,0.0
1704845231.721972,0.0,0.0,0.0
1704845232.721972,0.0,0.0,0.0
1704845233.721972,0.0,0.0,0.0
